gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Cluster
0,0,0,0,40,1,0,2,1,1,1,1,1,1,2,1,0,20.6,3136,1
0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,3,70.9,2840,0
0,1,0,0,3,1,0,1,0,0,2,0,2,0,0,1,2,86.85,973,0
0,1,0,0,40,1,0,1,0,0,0,0,2,2,0,1,2,91.55,1638,0
1,0,0,1,1,1,0,0,0,0,2,0,0,0,0,1,2,49.85,2126,0
1,0,1,0,30,1,0,2,1,1,1,1,1,1,1,0,1,19.8,2441,1
1,0,1,1,23,1,0,1,2,0,0,2,2,2,0,1,2,99.85,1030,1
1,0,1,1,1,1,2,1,0,0,0,0,0,0,0,1,2,74.5,2945,0
0,1,1,0,44,1,2,1,0,0,2,2,2,2,0,0,2,104.15,1948,2
1,0,0,0,65,1,2,1,0,2,2,2,2,2,0,1,2,109.15,2818,2
0,1,0,0,7,1,0,0,2,0,0,0,0,0,0,1,2,48.2,1528,0
1,1,0,0,72,1,2,2,1,1,1,1,1,1,2,1,1,25.1,691,2
0,1,0,0,8,1,2,1,0,0,0,2,2,2,0,1,1,100.15,3265,0
0,0,0,0,16,1,2,0,0,0,2,0,0,2,0,1,1,65.2,43,0
1,1,1,1,66,1,2,1,0,0,2,0,2,2,0,1,1,99.5,2784,2
1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,3,71.55,2868,0
1,0,0,1,3,1,0,0,2,0,2,0,0,0,0,0,3,55.9,526,1
1,0,1,0,53,1,2,1,2,0,2,0,0,2,0,0,2,93.9,2188,2
1,1,1,0,8,1,0,0,0,0,2,2,0,2,0,1,1,64.4,2458,0
1,1,1,0,69,1,2,1,0,2,2,2,2,2,2,1,0,108.4,2919,2
0,0,0,0,5,1,0,1,0,2,0,0,2,0,0,1,3,85.3,1838,0
0,0,1,1,72,1,2,1,2,0,2,2,2,2,2,0,3,107.45,2993,2
0,0,1,0,13,0,1,0,0,0,2,0,2,2,0,1,0,48.75,2640,0
0,0,0,0,4,1,2,1,0,0,0,0,2,0,0,1,2,85.65,1443,0
0,0,1,1,54,1,2,0,2,2,2,2,2,2,2,0,1,91.3,2159,2
1,0,1,0,72,1,2,0,0,2,2,2,2,2,2,0,0,85.95,2583,2
1,0,0,0,12,1,2,1,0,2,2,0,2,2,0,1,2,106.7,250,0
1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,2,25.15,1115,0
1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,45.2,1953,0
0,0,1,0,54,1,2,1,0,2,2,2,2,2,1,0,2,110.35,2484,2
1,0,1,1,69,1,2,1,0,0,2,0,0,0,2,1,1,79.2,2309,2
0,0,0,0,48,1,0,0,2,2,0,0,0,0,2,0,1,55.5,1179,1
0,0,1,1,48,1,2,1,2,2,0,0,2,2,1,1,1,103.25,2193,2
0,0,1,0,8,1,2,1,0,0,0,2,0,2,0,1,2,90.25,2960,0
1,0,1,1,71,1,2,0,2,2,2,2,2,2,2,1,3,91.25,2711,2
1,0,0,0,2,1,0,0,2,0,0,0,0,0,0,1,2,47.8,3277,0
1,0,1,0,67,1,0,1,2,2,0,0,2,2,1,1,1,100.9,2757,2
1,0,1,1,34,1,2,1,0,2,0,0,2,2,0,1,0,97.7,1533,2
0,0,0,0,3,1,0,1,0,0,0,0,0,0,0,1,2,69.85,846,0
0,0,1,1,9,1,0,0,0,2,0,2,2,0,1,1,3,65.6,2500,1
1,0,1,1,71,1,0,1,2,2,2,0,2,2,1,1,0,104.65,2908,2
1,0,0,0,57,1,2,1,0,0,0,2,2,0,2,1,1,90.45,2256,2
1,0,0,0,72,0,1,0,2,2,2,2,2,2,2,1,0,63.7,1937,2
0,1,1,1,48,1,0,1,2,0,2,2,2,2,0,1,2,104.5,2204,2
1,0,0,0,18,1,0,2,1,1,1,1,1,1,1,0,3,20.1,1760,1
1,0,1,1,43,1,2,1,0,0,2,2,2,2,1,1,1,104.3,1929,2
0,0,1,1,72,1,2,0,2,2,2,2,2,2,2,1,0,93.25,2737,2
1,0,1,1,35,1,2,0,0,0,0,2,2,2,1,1,0,73.45,1203,2
1,0,0,0,4,1,0,2,1,1,1,1,1,1,0,0,3,20.7,2910,1
0,0,1,1,49,1,2,2,1,1,1,1,1,1,2,0,3,25.25,212,1
0,0,1,1,71,1,2,1,2,2,2,0,2,0,2,0,0,100.5,2848,2
1,0,1,1,11,1,0,1,0,0,0,0,2,2,0,0,2,90.6,21,0
1,0,1,1,63,1,2,0,2,2,2,2,2,2,2,1,1,89.4,2377,2
0,1,0,0,65,1,2,1,0,2,2,0,2,0,0,1,0,95.45,2603,2
0,0,0,1,49,1,0,2,1,1,1,1,1,1,2,0,1,20.45,29,1
0,0,0,0,29,1,2,1,0,0,2,0,2,2,0,1,1,98.6,1315,0
0,1,1,0,15,1,2,1,0,0,2,2,0,0,0,1,2,83.05,252,0
0,0,1,1,4,1,0,2,1,1,1,1,1,1,0,1,2,19.95,3128,1
0,0,1,0,72,1,2,1,0,2,2,2,2,2,1,0,1,109.15,3028,2
0,1,1,0,26,1,0,1,0,0,2,0,2,0,0,1,1,85.7,902,0
0,1,1,0,35,1,2,1,0,0,2,0,2,2,0,0,0,102.05,1549,2
0,0,0,0,57,1,2,1,0,2,0,2,0,2,1,0,2,94.7,2328,2
1,0,1,1,28,1,2,0,0,2,0,0,0,2,0,0,2,64.4,704,0
0,0,1,0,25,1,2,2,1,1,1,1,1,1,1,1,3,26.8,2924,1
0,0,1,0,47,1,0,0,2,0,2,0,2,0,1,1,1,66.05,1355,2
0,0,1,1,57,1,2,0,2,2,0,2,0,0,0,0,0,65.2,1643,1
1,1,1,0,16,1,2,1,0,0,0,0,2,0,0,1,1,85.05,371,0
1,0,0,0,5,1,0,0,2,0,2,0,0,0,0,1,3,55.8,1241,0
1,0,1,0,17,1,0,1,0,0,0,0,0,0,0,1,0,70.4,215,0
0,1,0,0,56,1,2,1,0,2,2,0,2,2,1,1,0,104.75,2351,2
1,0,1,1,72,1,0,2,1,1,1,1,1,1,2,0,0,19.95,314,1
0,1,0,0,21,1,2,1,0,0,0,0,2,2,0,1,2,94.25,838,0
0,0,1,1,48,0,1,0,2,0,2,0,0,2,1,0,1,45.0,967,1
0,0,1,0,68,1,2,1,2,2,2,2,2,2,2,0,0,114.9,3041,2
0,0,0,0,30,1,2,1,2,0,0,2,2,2,0,0,0,106.4,1446,2
0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,1,3,46.1,291,0
0,1,0,0,14,0,1,0,2,0,2,2,0,0,2,0,3,39.7,2815,1
0,0,0,1,4,1,0,2,1,1,1,1,1,1,0,1,0,20.05,3188,1
0,0,1,1,71,1,2,1,0,2,2,0,0,2,2,1,1,95.75,2794,2
1,0,1,1,8,1,2,2,1,1,1,1,1,1,1,0,3,24.4,884,1
1,0,1,1,61,0,1,0,2,0,2,0,0,0,0,0,0,33.6,928,1
1,0,1,1,72,1,2,1,0,2,2,2,0,0,2,0,0,90.45,2707,2
0,0,0,0,5,1,2,1,0,0,0,0,2,0,0,1,2,84.0,1847,0
0,0,0,0,49,1,0,0,2,2,2,2,0,0,2,0,0,67.4,1488,1
1,0,0,0,8,1,0,2,1,1,1,1,1,1,0,1,0,19.7,612,0
1,0,0,0,3,1,0,1,0,0,0,0,0,2,0,1,2,80.35,1133,0
1,0,1,1,9,1,0,2,1,1,1,1,1,1,2,0,3,19.6,834,1
1,0,1,1,67,1,0,0,2,2,0,0,0,0,2,1,0,54.2,1688,1
1,0,0,0,46,1,0,0,0,0,0,0,0,0,0,1,1,45.2,900,0
0,0,1,0,67,1,2,0,2,2,2,0,0,2,1,0,3,75.1,2201,2
0,0,1,0,55,1,0,2,1,1,1,1,1,1,1,0,2,19.7,147,1
1,0,1,0,33,1,2,0,2,2,2,0,2,0,0,1,0,72.75,1086,2
1,0,1,1,62,1,0,2,1,1,1,1,1,1,2,0,1,20.05,260,1
0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,3,45.95,1963,0
1,0,1,1,49,0,1,0,2,0,0,0,0,2,0,1,2,39.2,728,1
1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,2,44.75,1911,0
1,0,1,0,14,1,2,1,0,2,2,0,0,0,0,1,2,82.65,184,0
1,1,0,0,18,1,2,1,0,0,2,2,2,0,0,0,0,93.9,665,0
0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,70.15,2835,0
0,0,0,0,1,1,0,1,0,0,2,0,2,0,0,1,1,85.55,3189,0
0,0,1,0,72,1,2,1,2,2,2,2,2,2,2,1,1,117.15,3194,2
1,0,0,0,64,1,2,1,2,0,2,2,0,2,2,0,1,99.25,2699,2
1,0,1,0,69,1,2,1,2,2,2,2,2,2,2,1,0,112.55,3038,2
0,0,0,0,1,1,2,2,1,1,1,1,1,1,0,1,2,25.7,1120,0
1,0,1,1,71,1,2,0,2,2,2,2,2,2,2,0,1,90.3,2621,2
0,0,1,1,66,1,0,0,0,0,0,2,0,0,1,1,1,49.4,1467,1
1,0,0,0,2,1,0,2,1,1,1,1,1,1,0,0,3,19.4,2175,1
0,1,1,0,71,1,0,1,2,2,2,2,2,2,2,1,0,109.7,3064,2
1,0,0,0,11,1,0,0,0,2,0,0,2,0,1,1,2,61.25,2909,0
1,0,0,1,47,1,0,0,2,2,0,0,0,0,0,1,2,55.3,1195,1
0,0,1,0,35,1,0,1,0,0,0,0,0,0,0,1,2,70.3,1069,0
1,1,1,0,32,1,2,1,0,2,2,0,2,2,0,0,0,106.35,1579,2
1,0,1,1,60,1,2,1,0,2,0,2,2,2,0,1,0,103.75,2517,2
1,0,0,0,11,1,0,2,1,1,1,1,1,1,1,0,3,19.5,1004,1
0,0,0,0,29,0,1,0,2,2,0,2,0,0,1,0,1,39.5,86,1
1,0,1,1,21,0,1,0,0,0,0,0,0,0,0,1,2,26.05,2401,0
1,1,1,0,48,1,2,1,0,0,2,0,0,2,0,1,1,91.05,1896,0
0,0,0,1,3,0,1,0,0,2,0,0,0,0,0,0,3,29.65,3254,0
0,0,1,1,43,1,0,0,0,2,0,0,0,0,0,0,3,50.2,950,1
1,0,0,0,5,1,2,1,0,2,2,0,2,2,0,0,2,105.3,2345,0
0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,1,2,55.45,2342,0
1,0,1,1,71,1,2,0,2,0,2,2,2,2,1,0,2,85.45,2630,2
0,0,1,1,8,1,0,2,1,1,1,1,1,1,1,0,2,19.8,544,1
1,0,0,0,8,1,2,0,0,0,0,0,2,0,0,1,2,59.25,1892,0
1,0,0,0,20,1,2,1,0,0,2,0,2,0,0,1,1,90.7,685,0
0,0,1,1,33,1,2,1,2,0,2,0,2,2,1,1,3,103.7,1553,2
1,0,0,0,71,1,2,1,0,2,0,0,0,0,1,1,1,79.05,2365,0
0,1,1,0,31,1,2,1,0,0,2,0,2,0,1,1,2,90.7,1270,0
0,1,1,0,38,1,2,1,2,2,0,0,0,2,1,0,1,95.0,1607,2
1,0,0,0,1,1,0,1,0,0,0,0,2,2,0,1,2,88.35,3229,0
0,0,1,1,2,0,1,0,0,2,0,0,0,0,0,1,3,30.25,2628,0
0,0,1,0,12,0,1,0,0,0,2,0,2,2,0,1,0,49.85,2590,0
0,0,0,1,9,1,0,1,2,0,2,2,0,2,0,0,0,93.0,3223,1
1,1,0,1,11,1,0,0,0,2,0,2,0,0,0,1,2,54.55,2531,0
1,0,0,1,6,1,0,2,1,1,1,1,1,1,0,0,3,19.7,111,1
0,0,1,0,71,1,0,0,2,2,2,2,2,2,1,1,0,84.8,2545,2
0,0,1,1,42,1,2,1,2,2,0,0,2,0,1,1,1,94.45,1726,2
0,0,1,1,8,1,0,1,0,0,2,0,2,2,0,1,2,94.2,3027,0
0,0,0,0,5,1,0,1,0,2,0,0,2,2,0,1,2,96.25,2220,0
0,0,1,0,2,1,0,1,0,0,0,0,0,0,0,1,2,70.7,387,0
0,0,1,1,45,1,0,2,1,1,1,1,1,1,2,0,3,20.85,3247,1
1,0,1,1,28,0,1,0,0,2,2,2,2,2,1,1,1,60.0,614,2
0,0,1,0,43,1,2,1,0,2,0,0,0,0,0,0,2,80.45,1524,0
1,0,0,1,60,1,2,0,2,0,2,2,2,2,2,1,2,84.95,2166,2
0,0,1,0,42,0,1,0,0,2,0,2,0,0,1,0,3,33.55,433,1
1,0,1,1,7,0,1,0,2,0,2,2,0,2,2,0,1,49.65,1368,1
0,0,1,0,25,1,0,2,1,1,1,1,1,1,1,1,0,20.2,2206,1
0,1,1,1,40,1,2,1,0,0,0,0,2,2,0,1,1,94.55,1625,2
1,0,0,0,27,1,2,1,0,0,2,0,2,2,1,1,0,100.5,1206,2
1,0,0,0,10,0,1,0,0,2,0,2,0,0,0,0,2,35.75,1712,0
0,1,0,0,27,1,2,1,0,2,2,0,0,0,0,1,0,86.45,1061,0
0,0,0,0,11,1,0,0,0,0,2,2,0,0,1,0,0,53.8,2683,1
1,0,1,1,4,0,1,0,2,0,0,0,2,0,0,0,1,38.55,520,1
1,0,0,0,68,0,1,0,0,0,2,0,0,2,0,1,0,39.9,1259,0
1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,70.05,2833,0
0,0,0,0,18,1,0,2,1,1,1,1,1,1,1,0,3,20.1,1783,1
0,0,0,0,57,1,2,1,2,2,2,0,2,2,2,1,0,112.95,2675,2
1,0,0,0,26,1,0,2,1,1,1,1,1,1,0,1,2,20.3,2217,0
0,0,1,0,17,0,1,0,0,2,2,0,0,0,0,1,1,35.65,2674,0
1,0,0,0,1,0,1,0,0,0,0,0,0,2,0,0,2,35.9,1571,0
1,0,0,1,38,1,2,1,0,0,2,0,2,2,0,1,0,99.25,1667,2
1,1,1,0,59,1,0,1,2,2,2,0,0,0,1,1,1,82.95,2131,2
1,0,0,0,30,1,0,0,2,0,2,0,0,0,2,1,3,55.65,589,1
1,1,0,0,2,0,1,0,0,0,0,0,0,0,0,1,3,24.45,2041,0
0,1,1,0,50,1,2,2,1,1,1,1,1,1,1,0,2,25.2,300,1
1,0,0,0,9,0,1,0,2,0,2,2,0,2,1,0,3,50.8,2020,1
0,0,1,1,3,1,0,2,1,1,1,1,1,1,0,0,3,19.65,2529,1
0,0,0,1,14,1,0,0,0,0,2,0,2,0,0,1,1,59.8,3132,0
0,1,0,0,31,1,0,1,2,0,0,0,0,0,0,1,1,73.55,915,0
0,0,0,0,7,1,0,0,2,2,2,0,0,0,0,0,2,61.4,1899,1
0,0,0,0,8,1,2,1,2,0,0,2,2,2,0,1,0,103.35,3179,2
1,0,1,1,17,1,0,2,1,1,1,1,1,1,1,0,0,19.9,1479,1
1,0,1,1,32,1,0,2,1,1,1,1,1,1,0,1,1,19.45,2759,1
0,1,0,0,2,1,0,1,0,0,0,0,2,0,0,0,3,81.5,564,0
1,1,0,0,7,1,2,1,0,0,0,0,2,0,0,1,2,84.8,2323,0
0,0,1,1,72,1,2,1,2,2,2,0,2,2,2,0,1,109.55,3050,2
0,1,0,0,31,1,2,1,0,2,0,0,2,2,0,1,2,99.95,1428,0
0,0,1,1,27,1,0,1,2,0,0,0,0,0,0,0,3,74.4,837,1
0,0,0,0,18,1,2,1,0,2,0,0,2,0,0,1,1,90.0,492,0
1,0,0,0,7,1,0,1,0,0,2,0,0,0,0,1,2,74.9,2129,0
0,1,0,0,14,1,2,1,0,2,2,0,2,2,0,1,2,104.85,500,0
1,0,1,1,11,1,0,0,0,0,2,0,2,0,0,1,0,59.65,2788,0
0,0,1,1,72,1,2,1,2,0,2,2,2,2,2,1,0,110.45,3091,2
1,0,1,1,28,1,2,1,2,2,0,0,2,2,1,0,2,106.1,1278,2
1,1,0,0,15,1,2,1,0,0,0,0,0,0,0,1,1,74.2,140,0
0,1,0,0,4,1,2,1,0,0,0,0,0,0,0,1,2,74.45,1320,0
0,0,0,0,71,1,2,2,1,1,1,1,1,1,2,0,2,24.55,646,1
0,0,0,0,5,1,0,1,0,2,0,2,0,2,0,1,2,89.35,2011,0
1,0,1,1,47,1,2,2,1,1,1,1,1,1,2,0,3,24.55,160,1
1,1,1,0,57,1,0,1,0,2,2,0,2,0,1,1,2,90.65,2245,2
1,1,1,0,50,1,2,1,2,0,2,0,2,2,2,1,1,105.05,2236,2
1,0,0,0,8,1,0,2,1,1,1,1,1,1,0,1,1,20.45,562,0
0,0,1,1,48,1,0,2,1,1,1,1,1,1,2,0,3,19.55,3233,1
0,0,0,0,70,1,0,2,1,1,1,1,1,1,1,0,0,19.7,330,1
1,0,0,1,1,1,0,0,2,2,0,2,0,2,0,1,0,70.45,2837,1
1,0,1,0,8,1,2,1,0,0,0,0,0,2,0,1,0,85.65,2712,0
0,0,0,0,1,1,2,1,0,0,0,0,0,0,0,1,2,77.15,3016,0
1,0,0,0,1,0,1,0,0,0,0,0,0,2,0,1,0,35.25,1568,0
1,0,1,1,60,1,0,2,1,1,1,1,1,1,2,0,3,20.55,205,1
1,0,1,1,49,1,2,1,0,0,0,2,2,2,1,1,2,97.95,2140,2
1,0,1,0,4,0,1,0,0,2,0,0,2,2,0,1,2,48.55,872,0
0,0,0,0,29,1,0,2,1,1,1,1,1,1,1,0,3,20.0,2526,1
0,0,1,0,67,1,2,2,1,1,1,1,1,1,2,1,1,25.25,652,1
0,0,1,0,53,1,2,1,0,2,0,0,2,2,0,1,1,98.4,2229,2
1,0,1,0,67,1,2,0,2,2,2,2,0,0,2,0,1,70.9,2034,2
0,0,1,1,6,1,0,2,1,1,1,1,1,1,0,0,3,19.85,189,1
0,0,0,0,47,1,2,1,0,2,2,0,2,2,0,1,2,106.35,2098,2
0,0,0,0,53,1,0,1,2,2,2,2,0,2,2,0,3,99.5,2310,1
1,0,1,0,69,1,0,0,2,2,2,2,2,2,2,1,3,84.7,2480,2
1,0,0,0,3,1,0,1,2,0,0,0,0,2,0,1,3,86.05,1082,0
1,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,3,44.55,972,0
1,0,1,1,56,1,2,0,2,2,0,2,0,2,2,1,1,75.85,1855,2
1,1,1,0,59,1,2,1,0,0,0,0,2,2,0,1,0,93.85,2369,2
1,1,1,0,61,1,2,2,1,1,1,1,1,1,2,0,0,25.0,469,1
0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,1,2,45.0,3245,0
1,1,1,1,46,1,2,1,2,2,2,0,2,0,0,1,2,100.7,1984,2
1,0,1,1,12,1,0,2,1,1,1,1,1,1,0,0,3,20.5,1141,1
0,0,0,0,14,1,2,1,0,0,2,0,0,0,0,1,2,80.45,76,0
0,0,1,1,28,1,2,1,0,0,0,2,0,2,1,1,2,90.45,1124,2
1,0,0,0,24,1,0,0,2,2,0,2,0,0,0,0,0,60.45,425,1
1,0,0,0,31,1,0,0,0,0,2,2,0,0,0,1,2,55.25,642,0
0,0,1,1,68,1,2,0,2,2,2,2,0,2,1,1,2,78.45,2286,2
1,0,0,1,39,1,2,1,0,0,0,2,2,2,2,0,3,100.55,1714,2
0,0,1,0,42,1,0,2,1,1,1,1,1,1,0,0,1,20.35,3221,1
1,0,1,0,13,0,1,0,2,0,0,2,2,2,0,1,2,54.45,2854,0
0,0,1,0,6,1,2,1,0,2,0,0,0,2,0,1,2,90.75,2219,0
1,0,0,0,35,1,2,1,0,0,0,0,0,0,0,0,1,75.35,1183,0
0,0,1,0,38,1,0,2,1,1,1,1,1,1,1,1,1,20.25,3115,1
1,0,0,0,18,1,0,2,1,1,1,1,1,1,2,0,1,20.05,1707,1
0,0,1,0,4,1,0,2,1,1,1,1,1,1,0,0,3,19.6,3290,1
1,0,1,0,27,1,0,0,0,2,0,2,0,0,0,1,2,53.8,367,0
1,0,0,1,41,1,0,0,2,2,2,0,2,0,1,0,3,70.2,1297,1
1,0,1,1,50,1,0,0,2,0,0,2,2,2,1,0,2,75.5,1770,1
1,0,1,1,72,1,0,2,1,1,1,1,1,1,2,0,2,20.35,341,1
0,0,0,0,70,1,2,2,1,1,1,1,1,1,1,0,1,26.05,744,1
1,0,1,1,44,1,0,2,1,1,1,1,1,1,1,0,0,20.6,3283,1
1,0,0,0,2,1,0,1,2,0,0,0,0,0,0,1,2,75.7,772,0
0,0,1,1,34,1,0,2,1,1,1,1,1,1,1,1,0,20.1,2783,1
0,1,1,0,72,1,2,2,1,1,1,1,1,1,2,0,0,24.3,681,2
1,0,1,0,71,1,2,2,1,1,1,1,1,1,2,1,2,24.5,714,1
0,0,0,0,64,1,2,1,0,2,2,2,2,2,2,1,1,110.5,2856,2
0,0,1,0,72,1,2,2,1,1,1,1,1,1,2,1,0,25.25,734,2
1,0,0,0,1,1,2,1,0,0,0,0,0,0,0,1,3,74.25,2941,0
1,1,1,0,29,1,0,1,2,0,2,0,0,2,1,0,0,90.1,1198,2
0,0,1,0,23,1,0,0,2,0,2,2,0,2,1,1,0,68.75,621,1
1,0,1,1,52,1,0,2,1,1,1,1,1,1,2,0,3,19.2,53,1
0,1,0,0,25,1,2,1,0,2,0,0,0,2,0,1,2,89.7,961,0
0,0,0,0,64,1,2,1,2,2,2,2,2,2,2,1,0,115.1,2925,2
0,1,0,0,16,1,2,1,0,0,0,0,2,2,0,1,2,96.4,532,0
1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,69.5,2806,0
1,0,0,0,24,1,2,1,0,2,0,0,2,2,0,1,0,99.65,1063,0
1,0,1,0,2,1,2,1,0,0,2,0,2,0,0,1,2,91.45,634,0
0,0,1,1,34,1,0,0,2,2,2,2,2,2,2,0,3,84.75,1272,2
1,1,1,0,36,1,2,1,0,0,0,0,0,2,0,1,1,85.25,1405,0
1,0,1,1,53,1,2,0,0,0,2,2,2,2,1,1,3,78.75,1731,2
0,0,1,1,47,1,0,2,1,1,1,1,1,1,2,0,1,20.25,3224,1
1,0,0,1,72,1,0,2,1,1,1,1,1,1,2,0,1,19.9,495,1
1,0,1,1,72,1,2,1,2,2,0,2,0,2,2,1,1,97.75,2829,2
1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,19.4,782,1
0,0,0,0,9,1,2,1,0,0,0,0,0,2,0,1,2,83.3,3084,0
0,0,0,0,8,1,0,1,0,0,0,0,2,0,0,1,0,80.1,2776,0
1,1,0,0,45,1,0,0,2,0,2,0,0,2,1,0,1,62.7,1257,0
0,0,0,0,7,1,0,1,0,0,2,2,2,2,0,1,2,100.4,2886,0
0,0,1,0,71,1,2,2,1,1,1,1,1,1,2,1,1,24.45,613,1
0,1,0,0,41,1,0,1,0,0,2,2,2,2,1,1,0,101.1,1761,2
1,0,1,1,67,0,1,0,2,0,0,0,2,2,2,0,1,50.9,1477,1
1,0,1,0,69,1,2,1,2,2,2,2,0,2,1,1,1,107.2,2918,2
0,1,1,0,70,1,2,0,2,2,2,2,2,2,2,1,0,92.2,2678,2
1,0,0,0,25,1,2,2,1,1,1,1,1,1,1,0,0,25.3,2765,1
1,0,0,0,72,1,2,1,2,2,2,2,2,2,2,0,0,113.4,3117,2
1,0,1,1,34,0,1,0,0,0,0,2,2,0,2,1,2,40.55,315,1
0,0,1,1,65,1,2,2,1,1,1,1,1,1,2,0,1,26.0,590,1
0,0,0,0,70,1,2,1,2,2,2,2,2,2,2,1,1,111.95,3031,2
0,0,1,1,72,0,1,0,2,0,2,0,2,2,2,1,1,53.8,1733,2
1,0,0,1,35,1,0,0,0,0,0,2,2,2,1,1,3,72.1,1107,0
1,0,0,0,13,1,2,1,2,0,0,0,2,2,0,0,3,98.15,227,0
0,0,1,0,12,1,2,0,2,0,2,0,2,2,1,0,2,78.85,3227,2
0,0,1,1,62,1,0,0,2,0,2,2,2,0,1,1,0,70.75,1856,2
0,0,0,0,25,1,0,0,2,0,0,2,2,2,0,1,1,76.15,848,0
0,0,0,0,52,0,1,0,2,2,0,2,0,0,2,0,3,39.1,843,1
1,1,0,0,8,1,0,1,0,0,0,0,0,0,0,1,1,69.95,2389,0
1,0,0,0,2,1,0,2,1,1,1,1,1,1,0,0,3,20.05,1484,1
0,0,1,1,56,1,0,2,1,1,1,1,1,1,2,0,3,20.05,94,1
0,0,0,0,12,1,0,2,1,1,1,1,1,1,0,0,0,19.45,1007,1
0,0,1,0,47,1,2,2,1,1,1,1,1,1,1,0,2,26.9,246,1
1,1,0,0,2,1,0,2,1,1,1,1,1,1,0,0,2,19.2,1648,0
0,0,0,0,18,1,0,0,0,0,2,0,0,0,0,1,3,50.0,3248,0
0,0,0,0,8,1,0,0,2,0,0,0,2,0,0,1,2,60.0,2109,0
1,0,1,0,45,1,2,1,2,0,2,0,0,0,0,1,3,84.55,1657,0
1,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,3,45.45,390,0
0,0,0,0,38,1,0,2,1,1,1,1,1,1,1,0,3,20.05,2770,1
1,0,1,0,72,1,2,1,2,2,2,2,2,2,2,1,2,115.55,3174,2
1,0,0,0,46,1,2,1,2,2,0,0,0,2,0,1,2,93.7,1814,0
0,0,1,1,71,1,2,1,2,2,2,0,2,0,2,1,1,99.0,2855,2
1,0,1,1,66,0,1,0,0,0,0,2,2,2,2,0,0,50.55,1511,2
1,1,0,0,25,1,2,1,0,2,2,0,2,2,0,0,3,105.95,1196,0
1,0,0,0,18,1,2,0,0,0,2,2,2,2,1,1,1,82.0,409,2
0,0,1,1,13,1,2,2,1,1,1,1,1,1,2,1,0,25.0,1493,1
0,0,1,1,65,1,2,0,2,2,2,2,2,2,2,0,0,91.55,2513,2
1,0,1,0,60,1,2,1,0,2,2,0,2,0,0,1,2,95.75,2436,2
1,0,1,1,15,1,0,2,1,1,1,1,1,1,2,0,3,19.35,1253,1
0,0,1,0,72,1,2,2,1,1,1,1,1,1,2,0,1,24.85,758,1
1,0,1,0,30,1,2,1,0,0,0,0,2,2,0,1,1,94.05,1285,0
0,0,1,1,42,1,0,1,0,0,2,2,2,2,2,1,2,100.4,1869,2
0,0,1,0,71,1,2,2,1,1,1,1,1,1,2,0,0,25.0,670,1
0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,1,3,54.75,2303,0
1,1,0,0,39,1,2,1,0,0,0,0,2,2,0,1,0,95.65,1664,0
0,0,0,0,35,1,0,2,1,1,1,1,1,1,0,0,0,19.25,2592,1
0,0,1,1,53,1,0,1,0,2,2,2,2,2,0,1,0,108.25,2505,2
0,0,0,0,1,1,2,1,0,0,0,0,2,2,0,1,2,94.6,3306,0
0,1,1,1,31,1,0,1,0,0,2,2,2,2,0,1,2,98.9,1304,2
1,0,0,0,48,1,0,2,1,1,1,1,1,1,2,0,1,20.15,3349,1
0,1,0,1,30,1,2,1,0,0,0,2,2,2,0,1,2,101.3,1331,0
1,0,0,0,10,1,0,2,1,1,1,1,1,1,0,0,1,20.0,842,1
0,0,0,1,12,1,2,1,0,2,2,0,2,2,0,1,2,105.3,270,2
0,1,0,0,57,1,0,0,2,0,2,2,2,0,2,0,0,69.85,1756,2
0,0,1,0,58,1,0,0,2,2,0,0,2,0,0,1,1,65.25,1672,2
0,0,0,0,37,1,0,2,1,1,1,1,1,1,2,0,3,19.8,3112,1
0,0,1,1,44,1,0,2,1,1,1,1,1,1,0,0,3,19.6,3037,1
1,0,0,1,27,1,0,2,1,1,1,1,1,1,1,0,1,20.05,2355,1
0,0,0,0,8,1,0,0,0,0,0,2,0,0,0,0,2,49.4,1784,0
1,1,0,0,3,1,2,1,0,0,0,0,0,0,0,1,2,76.05,1022,0
0,1,1,0,25,1,0,1,0,2,2,0,0,2,0,0,0,88.4,964,0
0,0,1,1,57,1,2,1,0,2,0,0,2,2,0,1,2,100.6,2386,2
